23.03.1944; Prilepowka
09.04.1944; Prilepowka
12.04.1944; Mogilew; t
15.04.1944; Mogilew; t
17.04.1944; Baranowitschi; t
18.04.1944; Brest-Litowsk; t
18.04.1944; Deblin; t
19.04.1944; Luboml; t
20.04.1944; Kamiencia
26.04.1944; Kamiencia
27.04.1944; Widuty
28.04.1944; Ruzyn
04.05.1944; Milanowicye
06.05.1944; Milanowicye
07.05.1944; Cerkasy
09.05.1944; Kowel
04.07.1944; Kowel
06.07.1944; Stare Koscary
07.07.1944; Stare Koscary
08.07.1944; Janowka
10.07.1944; Dolsk
17.07.1944; Dolsk
18.07.1944; Sosnowka; v
19.07.1944; Dorohusk; v
20.07.1944; Chelm; v
21.07.1944; Tarnow; v
22.07.1944; Tarnow; v
25.07.1944; Jungbunzlau; v
12.08.1944; Jungbunzlau; v
14.08.1944; Dortmund; u
01.09.1944; Dortmund; u
04.09.1944; Leisnig; t
07.09.1944; Krakau; t
12.09.1944; Zawichost; t
25.10.1944; Zawichost
27.10.1944; Wygoda-Bankowa
30.11.1944; Wygoda-Bankowa
02.12.1944; Lukawa
12.12.1944; Lukawa
17.12.1944; Opatow
18.12.1944; Opatow
22.12.1944; Lukawa
11.01.1945; Lukawa
13.01.1945; Chrapanow
14.01.1945; Grochocice; v
15.01.1945; Schieratz; v
16.01.1945; Kalisch; v
22.01.1945; Posen; v
24.01.1945; Eschwege; v
21.02.1945; Eschwege; v
23.02.1945; Dortmund; u
28.02.1945; Dortmund; u
07.03.1945; Worms; t
23.03.1945; Biblis
09.05.1945; Foucarville; zg
23.12.1945; Foucarville; z
30.12.1945; Attichy; z
02.01.1946; Münster
04.01.1946; Arnsbertg
18.01.1946; Dortmund
